in s,C1 in V
-5.9304636E+00,-5.93379E-02
-5.9303718E+00,6.66387E-02
-5.9302800E+00,-6.86152E-02
-5.9301882E+00,1.63457E-02
-5.9300964E+00,-7.83809E-02
-5.9300046E+00,6.22441E-02
-5.9299128E+00,4.75957E-02
-5.9298210E+00,-5.39668E-02
-5.9297292E+00,-5.59199E-02
-5.9296374E+00,-3.49238E-02
-5.9295456E+00,-1.53926E-02
-5.9294538E+00,7.29863E-02
-5.9293620E+00,4.80840E-02
-5.9292702E+00,-5.49434E-02
-5.9291784E+00,4.62695E-03
-5.9290866E+00,4.41777E-02
-5.9289948E+00,7.00566E-02
-5.9289030E+00,-7.59395E-02
-5.9288112E+00,5.68730E-02
-5.9287194E+00,1.43926E-02
-5.9286276E+00,-5.93379E-02
-5.9285358E+00,6.71270E-02
-5.9284440E+00,-6.27559E-02
-5.9283522E+00,-5.34785E-02
-5.9282604E+00,7.78691E-02
-5.9281686E+00,-7.64277E-02
-5.9280768E+00,2.32422E-04
-5.9279850E+00,1.53691E-02
-5.9278932E+00,-2.07637E-02
-5.9278014E+00,2.22051E-02
-5.9277096E+00,-7.54512E-02
-5.9276178E+00,7.44512E-02
-5.9275260E+00,-7.39863E-02
-5.9274342E+00,6.85918E-02
-5.9273424E+00,-6.81270E-02
-5.9272506E+00,1.63457E-02
-5.9271588E+00,7.54277E-02
-5.9270670E+00,-2.12520E-02
-5.9269752E+00,-1.19746E-02
-5.9268834E+00,6.02910E-02
-5.9267916E+00,4.22246E-02
-5.9266998E+00,-6.95918E-02
-5.9266080E+00,-3.67383E-03
-5.9265162E+00,5.49199E-02
-5.9264244E+00,-1.88105E-02
-5.9263326E+00,-1.78340E-02
-5.9262408E+00,7.98223E-02
-5.9261490E+00,-4.07832E-02
-5.9260572E+00,-4.46895E-02
-5.9259654E+00,4.32012E-02
-5.9258736E+00,-3.05293E-02
-5.9257818E+00,4.46660E-02
-5.9256900E+00,-7.59395E-02
-5.9255982E+00,6.07793E-02
-5.9255064E+00,-1.88105E-02
-5.9254146E+00,-8.13105E-02
-5.9253228E+00,-7.00801E-02
-5.9252310E+00,-1.92988E-02
-5.9251392E+00,7.05449E-02
-5.9250474E+00,-7.78926E-02
-5.9249556E+00,-3.44355E-02
-5.9248638E+00,-3.29707E-02
-5.9247720E+00,7.34746E-02
-5.9246802E+00,-7.59395E-02
-5.9245884E+00,-5.15254E-02
-5.9244966E+00,6.27324E-02
-5.9244048E+00,-2.20898E-03
-5.9243130E+00,-6.81270E-02
-5.9242212E+00,-4.27363E-02
-5.9241294E+00,7.54277E-02
-5.9240376E+00,-3.19941E-02
-5.9239458E+00,4.95488E-02
-5.9238540E+00,-7.83809E-02
-5.9237622E+00,-1.24629E-02
-5.9236704E+00,1.19512E-02
-5.9235786E+00,5.00371E-02
-5.9234868E+00,4.56426E-02
-5.9233950E+00,-4.81074E-02
-5.9233032E+00,7.39629E-02
-5.9232114E+00,-3.49238E-02
-5.9231196E+00,5.29668E-02
-5.9230278E+00,-8.17988E-02
-5.9229360E+00,2.90410E-02
-5.9228442E+00,7.10332E-02
-5.9227524E+00,-7.64277E-02
-5.9226606E+00,2.26934E-02
-5.9225688E+00,5.68730E-02
-5.9224770E+00,-8.47285E-02
-5.9223852E+00,2.90410E-02
-5.9222934E+00,7.78691E-02
-5.9222016E+00,6.61504E-02
-5.9221098E+00,6.85918E-02
-5.9220180E+00,6.46855E-02
-5.9219262E+00,4.75957E-02
-5.9218344E+00,-6.71504E-02
-5.9217426E+00,-8.32637E-02
-5.9216508E+00,-2.61348E-02
-5.9215590E+00,6.37090E-02
-5.9214672E+00,-4.66426E-02
-5.9213754E+00,-8.37520E-02
-5.9212836E+00,2.22051E-02
-5.9211918E+00,6.12676E-02
-5.9211000E+00,7.98223E-02
-5.9210082E+00,-6.08027E-02
-5.9209164E+00,-8.32637E-02
-5.9208246E+00,-1.88105E-02
-5.9207328E+00,2.75762E-02
-5.9206410E+00,6.76152E-02
-5.9205492E+00,-8.32637E-02
-5.9204574E+00,-7.20332E-02
-5.9203656E+00,2.80645E-02
-5.9202738E+00,-3.18555E-03
-5.9201820E+00,2.31816E-02
-5.9200902E+00,7.10332E-02
-5.9199984E+00,-1.44160E-02
-5.9199066E+00,-8.61934E-02
-5.9198148E+00,9.99805E-03
-5.9197230E+00,5.34551E-02
-5.9196312E+00,3.53887E-02
-5.9195394E+00,6.32207E-02
-5.9194476E+00,-8.96113E-02
-5.9193558E+00,-2.80879E-02
-5.9192640E+00,6.90801E-02
-5.9191722E+00,-2.27168E-02
-5.9190804E+00,-8.47285E-02
-5.9189886E+00,-8.47285E-02
-5.9188968E+00,-1.92988E-02
-5.9188050E+00,2.95293E-02
-5.9187132E+00,5.10137E-02
-5.9186214E+00,7.05449E-02
-5.9185296E+00,-8.66816E-02
-5.9184378E+00,-1.23242E-03
-5.9183460E+00,-5.59199E-02
-5.9182542E+00,2.65996E-02
-5.9181624E+00,-5.00605E-02
-5.9180706E+00,7.54277E-02
-5.9179788E+00,7.10332E-02
-5.9178870E+00,-4.71309E-02
-5.9177952E+00,-3.98066E-02
-5.9177034E+00,-6.08027E-02
-5.9176116E+00,-8.03340E-02
-5.9175198E+00,-7.39863E-02
-5.9174280E+00,-2.71113E-02
-5.9173362E+00,5.05254E-02
-5.9172444E+00,7.39629E-02
-5.9171526E+00,5.73613E-02
-5.9170608E+00,2.32422E-04
-5.9169690E+00,-8.13105E-02
-5.9168772E+00,-7.74043E-02
-5.9167854E+00,6.81035E-02
-5.9166936E+00,6.27324E-02
-5.9166018E+00,-8.57051E-02
-5.9165100E+00,-8.61934E-02
-5.9164182E+00,7.34746E-02
-5.9163264E+00,-1.68574E-02
-5.9162346E+00,-7.59395E-02
-5.9161428E+00,-5.93379E-02
-5.9160510E+00,4.90605E-02
-5.9159592E+00,3.24590E-02
-5.9158674E+00,2.51348E-02
-5.9157756E+00,7.20098E-02
-5.9156838E+00,5.78496E-02
-5.9155920E+00,-5.25020E-02
-5.9155002E+00,-1.29512E-02
-5.9154084E+00,7.34746E-02
-5.9153166E+00,-7.34980E-02
-5.9152248E+00,-4.65039E-03
-5.9151330E+00,4.75957E-02
-5.9150412E+00,-5.00605E-02
-5.9149494E+00,-7.15449E-02
-5.9148576E+00,-4.27363E-02
-5.9147658E+00,-7.34980E-02
-5.9146740E+00,2.95293E-02
-5.9145822E+00,-7.44141E-04
-5.9144904E+00,3.14824E-02
-5.9143986E+00,7.34746E-02
-5.9143068E+00,6.85918E-02
-5.9142150E+00,7.54277E-02
-5.9141232E+00,2.90410E-02
-5.9140314E+00,-6.32441E-02
-5.9139396E+00,-7.25215E-02
-5.9138478E+00,-7.83809E-02
-5.9137560E+00,-6.71504E-02
-5.9136642E+00,1.04863E-02
-5.9135724E+00,5.93145E-02
-5.9134806E+00,4.85723E-02
-5.9133888E+00,3.16211E-03
-5.9132970E+00,2.61113E-02
-5.9132052E+00,7.05449E-02
-5.9131134E+00,6.12676E-02
-5.9130216E+00,4.61309E-02
-5.9129298E+00,-8.08223E-02
-5.9128380E+00,6.27324E-02
-5.9127462E+00,6.22441E-02
-5.9126544E+00,-5.83613E-02
-5.9125626E+00,4.61309E-02
-5.9124708E+00,6.22441E-02
-5.9123790E+00,-5.64082E-02
-5.9122872E+00,1.92754E-02
-5.9121954E+00,-5.73848E-02
-5.9121036E+00,-5.34785E-02
-5.9120118E+00,8.07988E-02
-5.9119200E+00,-5.73848E-02
-5.9118282E+00,-7.64277E-02
-5.9117364E+00,-2.12520E-02
-5.9116446E+00,7.34746E-02
-5.9115528E+00,2.36699E-02
-5.9114610E+00,-8.57051E-02
-5.9113692E+00,5.54082E-02
-5.9112774E+00,-6.81270E-02
-5.9111856E+00,4.95488E-02
-5.9110938E+00,-2.95527E-02
-5.9110020E+00,-6.22676E-02
-5.9109102E+00,3.39238E-02
-5.9108184E+00,-5.05488E-02
-5.9107266E+00,-5.68965E-02
-5.9106348E+00,7.59160E-02
-5.9105430E+00,-2.90645E-02
-5.9104512E+00,-7.34980E-02
-5.9103594E+00,8.17754E-02
-5.9102676E+00,-3.05293E-02
-5.9101758E+00,-2.46699E-02
-5.9100840E+00,3.78301E-02
-5.9099922E+00,1.63457E-02
-5.9099004E+00,-7.88691E-02
-5.9098086E+00,-5.73848E-02
-5.9097168E+00,3.39238E-02
-5.9096250E+00,2.31816E-02
-5.9095332E+00,-3.05293E-02
-5.9094414E+00,7.05449E-02
-5.9093496E+00,-6.42207E-02
-5.9092578E+00,-9.20527E-02
-5.9091660E+00,7.98223E-02
-5.9090742E+00,-4.61543E-02
-5.9089824E+00,8.07988E-02
-5.9088906E+00,-5.83613E-02
-5.9087988E+00,-6.32441E-02
-5.9087070E+00,8.51934E-02
-5.9086152E+00,-5.98262E-02
-5.9085234E+00,-2.56465E-02
-5.9084316E+00,5.15020E-02
-5.9083398E+00,-3.44355E-02
-5.9082480E+00,1.63457E-02
-5.9081562E+00,-7.59395E-02
-5.9080644E+00,6.27324E-02
-5.9079726E+00,5.88262E-02
-5.9078808E+00,-8.13105E-02
-5.9077890E+00,7.98223E-02
-5.9076972E+00,-4.81074E-02
-5.9076054E+00,-1.39277E-02
-5.9075136E+00,7.49395E-02
-5.9074218E+00,-4.22480E-02
-5.9073300E+00,2.95293E-02
-5.9072382E+00,3.14824E-02
-5.9071464E+00,-7.83809E-02
-5.9070546E+00,7.24980E-02
-5.9069628E+00,-4.61543E-02
-5.9068710E+00,7.44512E-02
-5.9067792E+00,2.85527E-02
-5.9066874E+00,-7.25215E-02
-5.9065956E+00,6.46855E-02
-5.9065038E+00,3.39238E-02
-5.9064120E+00,-5.59199E-02
-5.9063202E+00,7.00566E-02
-5.9062284E+00,1.73223E-02
-5.9061366E+00,-8.03340E-02
-5.9060448E+00,5.44316E-02
-5.9059530E+00,-6.47090E-02
-5.9058612E+00,-1.44160E-02
-5.9057694E+00,8.51934E-02
-5.9056776E+00,3.68535E-02
-5.9055858E+00,1.39043E-02
-5.9054940E+00,7.44512E-02
-5.9054022E+00,-5.78730E-02
-5.9053104E+00,6.41973E-02
-5.9052186E+00,7.88457E-02
-5.9051268E+00,3.00176E-02
-5.9050350E+00,-7.15449E-02
-5.9049432E+00,6.61504E-02
-5.9048514E+00,-4.56660E-02
-5.9047596E+00,7.73809E-02
-5.9046678E+00,-6.32441E-02
-5.9045760E+00,-7.78926E-02
-5.9044842E+00,-6.60352E-03
-5.9043924E+00,2.56230E-02
-5.9043006E+00,2.67383E-03
-5.9042088E+00,6.22441E-02
-5.9041170E+00,-5.62695E-03
-5.9040252E+00,-2.75996E-02
-5.9039334E+00,-7.78926E-02
-5.9038416E+00,-7.74043E-02
-5.9037498E+00,-6.17793E-02
-5.9036580E+00,2.12285E-02
-5.9035662E+00,7.73809E-02
-5.9034744E+00,1.48809E-02
-5.9033826E+00,-5.68965E-02
-5.9032908E+00,-7.88691E-02
-5.9031990E+00,4.51543E-02
-5.9031072E+00,6.76152E-02
-5.9030154E+00,5.19902E-02
-5.9029236E+00,-3.73652E-02
-5.9028318E+00,-8.03340E-02
-5.9027400E+00,3.34355E-02
-5.9026482E+00,-8.37520E-02
-5.9025564E+00,-8.32637E-02
-5.9024646E+00,5.78496E-02
-5.9023728E+00,-3.39473E-02
-5.9022810E+00,-3.15059E-02
-5.9021892E+00,-4.66426E-02
-5.9020974E+00,-2.46699E-02
-5.9020056E+00,7.54277E-02
-5.9019138E+00,-8.27754E-02
-5.9018220E+00,5.49199E-02
-5.9017302E+00,-6.95918E-02
-5.9016384E+00,-5.25020E-02
-5.9015466E+00,5.39434E-02
-5.9014548E+00,6.51738E-02
-5.9013630E+00,1.09746E-02
-5.9012712E+00,-2.46699E-02
-5.9011794E+00,1.43926E-02
-5.9010876E+00,-4.07832E-02
-5.9009958E+00,7.05449E-02
-5.9009040E+00,-6.47090E-02
-5.9008122E+00,5.24785E-02
-5.9007204E+00,-7.74043E-02
-5.9006286E+00,3.88066E-02
-5.9005368E+00,3.68535E-02
-5.9004450E+00,-4.71309E-02
-5.9003532E+00,6.37090E-02
-5.9002614E+00,-7.88691E-02
-5.9001696E+00,2.17168E-02
-5.9000778E+00,6.61504E-02
-5.8999860E+00,2.67383E-03
-5.8998942E+00,-1.00215E-02
-5.8998024E+00,-3.83418E-02
-5.8997106E+00,3.53887E-02
-5.8996188E+00,-4.37129E-02
-5.8995270E+00,-3.49238E-02
-5.8994352E+00,3.92949E-02
-5.8993434E+00,-1.39277E-02
-5.8992516E+00,5.29668E-02
-5.8991598E+00,-4.16211E-03
-5.8990680E+00,-8.13105E-02
-5.8989762E+00,-1.78340E-02
-5.8988844E+00,-7.54512E-02
-5.8987926E+00,-5.25020E-02
-5.8987008E+00,-7.44746E-02
-5.8986090E+00,-8.47285E-02
-5.8985172E+00,-5.20137E-02
-5.8984254E+00,-8.13105E-02
-5.8983336E+00,-5.54316E-02
-5.8982418E+00,-7.93574E-02
-5.8981500E+00,-1.14863E-02
-5.8980582E+00,7.15215E-02
-5.8979664E+00,-8.47285E-02
-5.8978746E+00,-9.35176E-02
-5.8977828E+00,-6.37324E-02
-5.8976910E+00,6.41973E-02
-5.8975992E+00,7.73809E-02
-5.8975074E+00,-7.10566E-02
-5.8974156E+00,6.09180E-03
-5.8973238E+00,5.34551E-02
-5.8972320E+00,5.60352E-03
-5.8971402E+00,7.20098E-02
-5.8970484E+00,6.56621E-02
-5.8969566E+00,8.53320E-03
-5.8968648E+00,-6.12910E-02
-5.8967730E+00,-7.59395E-02
-5.8966812E+00,6.95684E-02
-5.8965894E+00,7.10332E-02
-5.8964976E+00,6.51738E-02
-5.8964058E+00,5.98027E-02
-5.8963140E+00,5.68730E-02
-5.8962222E+00,3.97832E-02
-5.8961304E+00,-1.44160E-02
-5.8960386E+00,-1.49043E-02
-5.8959468E+00,1.29277E-02
-5.8958550E+00,6.22441E-02
-5.8957632E+00,-1.34395E-02
-5.8956714E+00,-6.71504E-02
-5.8955796E+00,3.73418E-02
-5.8954878E+00,7.00566E-02
-5.8953960E+00,-7.54512E-02
-5.8953042E+00,7.00566E-02
-5.8952124E+00,-8.27754E-02
-5.8951206E+00,7.29863E-02
-5.8950288E+00,-7.39863E-02
-5.8949370E+00,6.90801E-02
-5.8948452E+00,-3.49238E-02
-5.8947534E+00,1.04863E-02
-5.8946616E+00,-5.10371E-02
-5.8945698E+00,7.10332E-02
-5.8944780E+00,-4.12715E-02
-5.8943862E+00,-2.85762E-02
-5.8942944E+00,-8.37520E-02
-5.8942026E+00,-7.93574E-02
-5.8941108E+00,3.78301E-02
-5.8940190E+00,7.54277E-02
-5.8939272E+00,-6.86152E-02
-5.8938354E+00,7.59160E-02
-5.8937436E+00,-4.02949E-02
-5.8936518E+00,-4.81074E-02
-5.8935600E+00,7.44512E-02
-5.8934682E+00,-4.16211E-03
-5.8933764E+00,-6.47090E-02
-5.8932846E+00,-8.27754E-02
-5.8931928E+00,-7.93574E-02
-5.8931010E+00,-7.54512E-02
-5.8930092E+00,-7.83809E-02
-5.8929174E+00,-3.10176E-02
-5.8928256E+00,-1.68574E-02
-5.8927338E+00,3.16211E-03
-5.8926420E+00,5.83379E-02
-5.8925502E+00,-7.30098E-02
-5.8924584E+00,6.17559E-02
-5.8923666E+00,-3.83418E-02
-5.8922748E+00,-6.60352E-03
-5.8921830E+00,-5.98262E-02
-5.8920912E+00,-8.42402E-02
-5.8919994E+00,-7.20332E-02
-5.8919076E+00,-7.74043E-02
-5.8918158E+00,-6.81270E-02
-5.8917240E+00,6.22441E-02
-5.8916322E+00,-7.15449E-02
-5.8915404E+00,-7.15449E-02
-5.8914486E+00,-7.54512E-02
-5.8913568E+00,-7.88691E-02
-5.8912650E+00,1.92754E-02
-5.8911732E+00,2.56230E-02
-5.8910814E+00,-7.39863E-02
-5.8909896E+00,1.39043E-02
-5.8908978E+00,1.24395E-02
-5.8908060E+00,6.02910E-02
-5.8907142E+00,7.93340E-02
-5.8906224E+00,1.04863E-02
-5.8905306E+00,-5.59199E-02
-5.8904388E+00,-6.22676E-02
-5.8903470E+00,7.98223E-02
-5.8902552E+00,-1.88105E-02
-5.8901634E+00,-5.68965E-02
-5.8900716E+00,2.46465E-02
-5.8899798E+00,8.56816E-02
-5.8898880E+00,5.15020E-02
-5.8897962E+00,-2.51582E-02
-5.8897044E+00,-7.93574E-02
-5.8896126E+00,2.02520E-02
-5.8895208E+00,7.73809E-02
-5.8894290E+00,-7.44746E-02
-5.8893372E+00,1.92754E-02
-5.8892454E+00,-2.69727E-03
-5.8891536E+00,-7.05684E-02
-5.8890618E+00,7.24980E-02
-5.8889700E+00,1.73223E-02
-5.8888782E+00,-6.60352E-03
-5.8887864E+00,-3.34590E-02
-5.8886946E+00,-9.53320E-03
-5.8886028E+00,7.44512E-02
-5.8885110E+00,6.56621E-02
-5.8884192E+00,-7.98457E-02
-5.8883274E+00,1.73223E-02
-5.8882356E+00,8.51934E-02
-5.8881438E+00,7.54277E-02
-5.8880520E+00,6.71270E-02
-5.8879602E+00,-2.75996E-02
-5.8878684E+00,7.44512E-02
-5.8877766E+00,-6.91035E-02
-5.8876848E+00,7.34746E-02
-5.8875930E+00,3.92949E-02
-5.8875012E+00,-2.85762E-02
-5.8874094E+00,3.88066E-02
-5.8873176E+00,-6.32441E-02
-5.8872258E+00,8.22637E-02
-5.8871340E+00,-2.95527E-02
-5.8870422E+00,1.87871E-02
-5.8869504E+00,2.12285E-02
-5.8868586E+00,5.39434E-02
-5.8867668E+00,-7.20332E-02
-5.8866750E+00,8.22637E-02
-5.8865832E+00,-3.10176E-02
-5.8864914E+00,-4.12715E-02
-5.8863996E+00,7.29863E-02
-5.8863078E+00,-7.39863E-02
-5.8862160E+00,4.66191E-02
-5.8861242E+00,-4.90840E-02
-5.8860324E+00,-8.22871E-02
-5.8859406E+00,2.51348E-02
-5.8858488E+00,3.29473E-02
-5.8857570E+00,-5.54316E-02
-5.8856652E+00,7.64043E-02
-5.8855734E+00,-3.98066E-02
-5.8854816E+00,-6.27559E-02
-5.8853898E+00,-7.59395E-02
-5.8852980E+00,-5.78730E-02
-5.8852062E+00,7.06836E-03
-5.8851144E+00,-1.72070E-03
-5.8850226E+00,6.46855E-02
-5.8849308E+00,-2.20898E-03
-5.8848390E+00,1.20898E-03
-5.8847472E+00,3.39238E-02
-5.8846554E+00,3.58770E-02
-5.8845636E+00,-8.13105E-02
-5.8844718E+00,8.71465E-02
-5.8843800E+00,-1.14863E-02
-5.8842882E+00,7.34746E-02
-5.8841964E+00,-7.20332E-02
-5.8841046E+00,6.85918E-02
-5.8840128E+00,7.29863E-02
-5.8839210E+00,6.46855E-02
-5.8838292E+00,3.73418E-02
-5.8837374E+00,5.93145E-02
-5.8836456E+00,-7.93574E-02
-5.8835538E+00,7.44512E-02
-5.8834620E+00,6.95684E-02
-5.8833702E+00,-3.63887E-02
-5.8832784E+00,-4.02949E-02
-5.8831866E+00,7.29863E-02
-5.8830948E+00,-1.09980E-02
-5.8830030E+00,-1.14863E-02
-5.8829112E+00,5.83379E-02
-5.8828194E+00,1.39043E-02
-5.8827276E+00,-1.00215E-02
-5.8826358E+00,6.37090E-02
-5.8825440E+00,6.02910E-02
-5.8824522E+00,6.66387E-02
-5.8823604E+00,2.56230E-02
-5.8822686E+00,-2.20898E-03
-5.8821768E+00,-3.83418E-02
-5.8820850E+00,-3.78535E-02
-5.8819932E+00,4.85723E-02
-5.8819014E+00,-7.98457E-02
-5.8818096E+00,6.27324E-02
-5.8817178E+00,-3.68770E-02
-5.8816260E+00,-5.49434E-02
-5.8815342E+00,6.61504E-02
-5.8814424E+00,-7.54512E-02
-5.8813506E+00,7.05449E-02
-5.8812588E+00,-6.22676E-02
-5.8811670E+00,-3.49238E-02
-5.8810752E+00,6.61504E-02
-5.8809834E+00,-4.07832E-02
-5.8808916E+00,5.19902E-02
-5.8807998E+00,-8.76582E-02
-5.8807080E+00,4.07598E-02
-5.8806162E+00,6.22441E-02
-5.8805244E+00,4.95488E-02
-5.8804326E+00,-7.59395E-02
-5.8803408E+00,5.15020E-02
-5.8802490E+00,4.56426E-02
-5.8801572E+00,1.34160E-02
-5.8800654E+00,3.78301E-02
-5.8799736E+00,-8.42402E-02
-5.8798818E+00,-2.02754E-02
-5.8797900E+00,6.61504E-02
-5.8796982E+00,-8.37520E-02
-5.8796064E+00,1.14629E-02
-5.8795146E+00,6.85918E-02
-5.8794228E+00,-7.69160E-02
-5.8793310E+00,7.10332E-02
-5.8792392E+00,1.73223E-02
-5.8791474E+00,-4.71309E-02
-5.8790556E+00,-6.71504E-02
-5.8789638E+00,6.56621E-02
-5.8788720E+00,6.85918E-02
-5.8787802E+00,-6.32441E-02
-5.8786884E+00,-7.44141E-04
-5.8785966E+00,3.78301E-02
-5.8785048E+00,-8.71699E-02
-5.8784130E+00,-7.25215E-02
-5.8783212E+00,5.73613E-02
-5.8782294E+00,4.56426E-02
-5.8781376E+00,5.63848E-02
-5.8780458E+00,6.66387E-02
-5.8779540E+00,3.19707E-02
-5.8778622E+00,-8.71699E-02
-5.8777704E+00,5.88262E-02
-5.8776786E+00,-1.09980E-02
-5.8775868E+00,-7.30098E-02
-5.8774950E+00,-8.13105E-02
-5.8774032E+00,-5.05488E-02
-5.8773114E+00,-6.91035E-02
-5.8772196E+00,4.95488E-02
-5.8771278E+00,7.06836E-03
-5.8770360E+00,-2.12520E-02
-5.8769442E+00,6.81035E-02
-5.8768524E+00,-5.93379E-02
-5.8767606E+00,-1.68574E-02
-5.8766688E+00,-2.61348E-02
-5.8765770E+00,-3.73652E-02
-5.8764852E+00,-3.44355E-02
-5.8763934E+00,-4.56660E-02
-5.8763016E+00,6.66387E-02
-5.8762098E+00,-8.52168E-02
-5.8761180E+00,-1.19746E-02
-5.8760262E+00,6.46855E-02
-5.8759344E+00,-2.69727E-03
-5.8758426E+00,-7.93574E-02
-5.8757508E+00,-2.55859E-04
-5.8756590E+00,5.83379E-02
-5.8755672E+00,-8.08223E-02
-5.8754754E+00,6.58008E-03
-5.8753836E+00,-6.11523E-03
-5.8752918E+00,-7.30098E-02
-5.8752000E+00,2.90410E-02
-5.8751082E+00,-5.59199E-02
-5.8750164E+00,7.59160E-02
-5.8749246E+00,-6.86152E-02
-5.8748328E+00,7.59160E-02
-5.8747410E+00,5.11523E-03
-5.8746492E+00,-6.86152E-02
-5.8745574E+00,2.65996E-02
-5.8744656E+00,6.95684E-02
-5.8743738E+00,-6.86152E-02
-5.8742820E+00,3.14824E-02
-5.8741902E+00,7.29863E-02
-5.8740984E+00,5.11523E-03
-5.8740066E+00,-7.44746E-02
-5.8739148E+00,2.26934E-02
-5.8738230E+00,6.76152E-02
-5.8737312E+00,-4.66426E-02
-5.8736394E+00,-7.69160E-02
-5.8735476E+00,-4.85957E-02
-5.8734558E+00,7.34746E-02
-5.8733640E+00,-7.78926E-02
-5.8732722E+00,-5.54316E-02
-5.8731804E+00,-4.42012E-02
-5.8730886E+00,7.64043E-02
-5.8729968E+00,-8.42402E-02
-5.8729050E+00,6.61504E-02
-5.8728132E+00,1.92754E-02
-5.8727214E+00,-5.62695E-03
-5.8726296E+00,7.29863E-02
-5.8725378E+00,-8.17988E-02
-5.8724460E+00,3.00176E-02
-5.8723542E+00,5.44316E-02
-5.8722624E+00,-5.98262E-02
-5.8721706E+00,2.26934E-02
-5.8720788E+00,-1.72070E-03
-5.8719870E+00,3.53887E-02
-5.8718952E+00,7.59160E-02
-5.8718034E+00,4.85723E-02
-5.8717116E+00,1.53691E-02
-5.8716198E+00,-3.93184E-02
-5.8715280E+00,-7.20332E-02
-5.8714362E+00,7.44512E-02
-5.8713444E+00,-5.98262E-02
-5.8712526E+00,3.05059E-02
-5.8711608E+00,3.05059E-02
-5.8710690E+00,-8.08223E-02
-5.8709772E+00,8.03105E-02
-5.8708854E+00,-2.66230E-02
-5.8707936E+00,-6.51973E-02
-5.8707018E+00,-2.80879E-02
-5.8706100E+00,5.68730E-02
-5.8705182E+00,-7.88691E-02
-5.8704264E+00,5.19902E-02
-5.8703346E+00,4.07598E-02
-5.8702428E+00,2.80645E-02
-5.8701510E+00,-3.10176E-02
-5.8700592E+00,4.95488E-02
-5.8699674E+00,5.05254E-02
-5.8698756E+00,-4.37129E-02
-5.8697838E+00,5.54082E-02
-5.8696920E+00,-3.88301E-02
-5.8696002E+00,7.29863E-02
-5.8695084E+00,-3.19941E-02
-5.8694166E+00,6.90801E-02
-5.8693248E+00,-6.61738E-02
-5.8692330E+00,8.53320E-03
-5.8691412E+00,-3.67383E-03
-5.8690494E+00,-1.09980E-02
-5.8689576E+00,6.61504E-02
-5.8688658E+00,-6.91035E-02
-5.8687740E+00,3.53887E-02
-5.8686822E+00,7.68926E-02
-5.8685904E+00,6.90801E-02
-5.8684986E+00,-5.88496E-02
-5.8684068E+00,7.93340E-02
-5.8683150E+00,6.76152E-02
-5.8682232E+00,-2.17402E-02
-5.8681314E+00,-2.95527E-02
-5.8680396E+00,6.07793E-02
-5.8679478E+00,-4.61543E-02
-5.8678560E+00,5.19902E-02
-5.8677642E+00,5.54082E-02
-5.8676724E+00,-5.73848E-02
-5.8675806E+00,-2.90645E-02
-5.8674888E+00,-5.54316E-02
-5.8673970E+00,6.81035E-02
-5.8673052E+00,1.39043E-02
-5.8672134E+00,-1.68574E-02
-5.8671216E+00,-3.83418E-02
-5.8670298E+00,7.05449E-02
-5.8669380E+00,-7.58008E-03
-5.8668462E+00,-7.78926E-02
-5.8667544E+00,7.59160E-02
-5.8666626E+00,-8.13105E-02
-5.8665708E+00,6.12676E-02
-5.8664790E+00,-1.19746E-02
-5.8663872E+00,2.32422E-04
-5.8662954E+00,5.44316E-02
-5.8662036E+00,-7.54512E-02
-5.8661118E+00,6.51738E-02
-5.8660200E+00,6.32207E-02
-5.8659282E+00,-7.69160E-02
-5.8658364E+00,2.18555E-03
-5.8657446E+00,-4.16211E-03
-5.8656528E+00,2.65996E-02
-5.8655610E+00,-5.54316E-02
-5.8654692E+00,8.53320E-03
-5.8653774E+00,6.09180E-03
-5.8652856E+00,-1.83223E-02
-5.8651938E+00,1.24395E-02
-5.8651020E+00,-5.39668E-02
-5.8650102E+00,6.02910E-02
-5.8649184E+00,-6.37324E-02
-5.8648266E+00,7.00566E-02
-5.8647348E+00,-1.05098E-02
-5.8646430E+00,7.54277E-02
-5.8645512E+00,-7.39863E-02
-5.8644594E+00,3.09941E-02
-5.8643676E+00,6.90801E-02
-5.8642758E+00,-5.64082E-02
-5.8641840E+00,1.68340E-02
-5.8640922E+00,-2.71113E-02
-5.8640004E+00,3.73418E-02
-5.8639086E+00,2.75762E-02
-5.8638168E+00,-2.66230E-02
-5.8637250E+00,5.83379E-02
-5.8636332E+00,-6.12910E-02
-5.8635414E+00,-7.44141E-04
-5.8634496E+00,-8.08223E-02
-5.8633578E+00,6.22441E-02
-5.8632660E+00,3.00176E-02
-5.8631742E+00,4.80840E-02
-5.8630824E+00,5.19902E-02
-5.8629906E+00,5.00371E-02
-5.8628988E+00,-7.74043E-02
-5.8628070E+00,-6.27559E-02
-5.8627152E+00,7.59160E-02
-5.8626234E+00,6.90801E-02
-5.8625316E+00,-8.06836E-03
-5.8624398E+00,-7.74043E-02
-5.8623480E+00,-3.39473E-02
-5.8622562E+00,5.63848E-02
-5.8621644E+00,-6.81270E-02
-5.8620726E+00,-4.27363E-02
-5.8619808E+00,5.29668E-02
-5.8618890E+00,-3.63887E-02
-5.8617972E+00,1.24395E-02
-5.8617054E+00,-2.02754E-02
-5.8616136E+00,-5.64082E-02
-5.8615218E+00,6.61504E-02
-5.8614300E+00,-4.65039E-03
-5.8613382E+00,-7.88691E-02
-5.8612464E+00,-1.29512E-02
