Time(s),Voltage(V)
-5.9038416,-0.0279121
-5.9037498,-0.010334
-5.903658,-0.00300977
-5.9035662,0.000408203
-5.9034744,-0.00642773
-5.9033826,0.00284961
-5.9032908,0.024334
-5.903199,0.00626758
-5.9031072,-0.00398633
-5.9030154,0.00333789
-5.9029236,0.0106621
-5.9028318,0.00333789
-5.90274,-0.00691602
-5.9026482,0.0057793
-5.9025564,0.00431445
-5.9024646,-0.0020332
-5.9023728,-0.00105664
-5.902281,0.00431445
-5.9021892,0.0204277
-5.9020974,0.0238457
-5.9020056,-0.00642773
-5.9019138,0.00333789
-5.901822,-0.00252148
-5.9017302,-0.00545117
-5.9016384,0.00870898
-5.9015466,0.0082207
-5.9014548,0.00284961
-5.901363,-8.00781e-05
-5.9012712,0.000896484
-5.9011794,-0.00105664
-5.9010876,-0.00154492
-5.9009958,-0.00252148
-5.900904,-0.00300977
-5.9008122,-0.0132637
-5.9007204,-0.0186348
-5.9006286,-0.0152168
-5.9005368,-0.00838086
-5.900445,-0.00447461
-5.9003532,-0.00300977
-5.9002614,-0.00838086
-5.9001696,-0.00593945
-5.9000778,-0.00545117
-5.899986,-0.0152168
-5.8998942,-0.00838086
-5.8998024,-0.00789258
-5.8997106,0.000408203
-5.8996188,-0.013752
-5.899527,-0.0108223
-5.8994352,-0.00789258
-5.8993434,-0.0240059
-5.8992516,-0.00545117
-5.8991598,-0.0200996
-5.899068,-0.0176582
-5.8989762,-0.0098457
-5.8988844,-0.019123
-5.8987926,-0.013752
-5.8987008,-0.00642773
-5.898609,-0.0020332
-5.8985172,-0.00252148
-5.8984254,-0.00154492
-5.8983336,-0.00447461
-5.8982418,-0.010334
-5.89815,-0.0269355
-5.8980582,-0.0498848
-5.8979664,-0.0171699
-5.8978746,-0.0166816
-5.8977828,0.0233574
-5.897691,-0.00691602
-5.8975992,0.00138477
-5.8975074,-0.0147285
-5.8974156,-0.0288887
-5.8973238,-0.0161934
-5.897232,-0.0176582
-5.8971402,-0.0249824
-5.8970484,-0.0200996
-5.8969566,-0.0161934
-5.8968648,-0.0166816
-5.896773,-0.0215645
-5.8966812,-0.0288887
-5.8965894,0.0126152
-5.8964976,-0.00789258
-5.8964058,-0.00642773
-5.896314,0.00138477
-5.8962222,-0.00300977
-5.8961304,-0.00398633
-5.8960386,-0.00398633
-5.8959468,0.0126152
-5.895855,-0.00252148
-5.8957632,-0.00838086
-5.8956714,-0.00154492
-5.8955796,0.0106621
-5.8954878,-0.019123
-5.895396,-0.0074043
-5.8953042,-0.00691602
-5.8952124,-0.00545117
-5.8951206,0.00529102
-5.8950288,0.00236133
-5.894937,-0.00886914
-5.8948452,-0.0127754
-5.8947534,-0.0113105
-5.8946616,-0.0117988
-5.8945698,0.00236133
-5.894478,-0.00105664
-5.8943862,-0.00789258
-5.8942944,-0.00545117
-5.8942026,0.0126152
-5.8941108,-0.00935742
-5.894019,-0.0074043
-5.8939272,-0.00496289
-5.8938354,0.00138477
-5.8937436,-0.00252148
-5.8936518,-0.00349805
-5.89356,-0.00105664
-5.8934682,-0.000568359
-5.8933764,-0.0020332
-5.8932846,-0.00398633
-5.8931928,-0.00886914
-5.893101,0.0126152
-5.8930092,-0.0098457
-5.8929174,-0.00496289
-5.8928256,-0.00105664
-5.8927338,0.00187305
-5.892642,-0.00886914
-5.8925502,0.0111504
-5.8924584,-0.0098457
-5.8923666,-0.00838086
-5.8922748,-0.0074043
-5.892183,-0.0074043
-5.8920912,0.000408203
-5.8919994,-0.00154492
-5.8919076,-0.00252148
-5.8918158,-0.00154492
-5.891724,-8.00781e-05
-5.8916322,-0.00691602
-5.8915404,-0.00789258
-5.8914486,0.0057793
-5.8913568,-0.00545117
-5.891265,-0.00642773
-5.8911732,-0.0117988
-5.8910814,0.00138477
-5.8909896,0.0106621
-5.8908978,0.00626758
-5.890806,0.0126152
-5.8907142,-0.00154492
-5.8906224,-0.00105664
-5.8905306,0.0145684
-5.8904388,0.00431445
-5.890347,-0.00545117
-5.8902552,0.00284961
-5.8901634,0.00529102
-5.8900716,0.00480273
-5.8899798,0.00382617
-5.889888,0.0126152
-5.8897962,0.017498
-5.8897044,0.00138477
-5.8896126,0.00236133
-5.8895208,0.0057793
-5.889429,0.000408203
-5.8893372,0.0126152
-5.8892454,0.0116387
-5.8891536,-0.00838086
-5.8890618,-0.0147285
-5.88897,0.00480273
-5.8888782,0.0126152
-5.8887864,0.00773242
-5.8886946,0.0248223
-5.8886028,0.0165215
-5.888511,-0.00105664
-5.8884192,-0.00105664
-5.8883274,0.00138477
-5.8882356,0.00626758
-5.8881438,0.00236133
-5.888052,0.0214043
-5.8879602,0.0179863
-5.8878684,0.0126152
-5.8877766,0.0057793
-5.8876848,0.012127
-5.887593,0.012127
-5.8875012,0.0184746
-5.8874094,0.0106621
-5.8873176,0.0336113
-5.8872258,0.0214043
-5.887134,0.0145684
-5.8870422,0.0160332
-5.8869504,0.0111504
-5.8868586,0.0155449
-5.8867668,0.00333789
-5.886675,0.0199395
-5.8865832,0.0228691
-5.8864914,0.0345879
-5.8863996,-0.00252148
-5.8863078,-0.00447461
-5.886216,0.0126152
-5.8861242,0.00529102
-5.8860324,0.00138477
-5.8859406,0.00284961
-5.8858488,-0.000568359
-5.885757,0.000408203
-5.8856652,0.00675586
-5.8855734,0.00333789
-5.8854816,0.00675586
-5.8853898,0.00431445
-5.885298,0.0165215
-5.8852062,-0.0020332
-5.8851144,-0.00496289
-5.8850226,0.00773242
-5.8849308,0.000408203
-5.884839,-0.000568359
-5.8847472,-0.00838086
-5.8846554,-8.00781e-05
-5.8845636,0.00870898
-5.8844718,0.0082207
-5.88438,-0.00545117
-5.8842882,-0.00642773
-5.8841964,0.00284961
-5.8841046,0.00480273
-5.8840128,0.00382617
-5.883921,0.0170098
-5.8838292,0.00236133
-5.8837374,0.00870898
-5.8836456,0.000896484
-5.8835538,-0.00300977
-5.883462,0.00919727
-5.8833702,0.0140801
-5.8832784,-0.000568359
-5.8831866,-0.00447461
-5.8830948,0.0214043
-5.883003,0.0126152
-5.8829112,-0.00300977
-5.8828194,-0.00349805
-5.8827276,0.00968555
-5.8826358,0.00480273
-5.882544,0.00431445
-5.8824522,0.00529102
-5.8823604,-0.00691602
-5.8822686,0.0155449
-5.8821768,0.00431445
-5.882085,0.0179863
-5.8819932,0.00626758
-5.8819014,-0.00447461
-5.8818096,0.00919727
-5.8817178,0.00431445
-5.881626,-0.00300977
-5.8815342,-0.0020332
-5.8814424,0.00626758
-5.8813506,-0.00105664
-5.8812588,-0.000568359
-5.881167,0.0101738
-5.8810752,-0.00105664
-5.8809834,-0.000568359
-5.8808916,-0.00642773
-5.8807998,-0.0122871
-5.880708,-0.00691602
-5.8806162,0.0170098
-5.8805244,-0.000568359
-5.8804326,-8.00781e-05
-5.8803408,-0.00935742
-5.880249,-0.0074043
-5.8801572,-0.0127754
-5.8800654,0.00724414
-5.8799736,-0.0166816
-5.8798818,-0.0098457
-5.87979,-0.013752
-5.8796982,-0.0127754
-5.8796064,-0.0122871
-5.8795146,-0.00935742
-5.8794228,-0.0157051
-5.879331,-0.0176582
-5.8792392,-0.0269355
-5.8791474,-0.00789258
-5.8790556,-0.00691602
-5.8789638,-0.013752
-5.878872,0.0160332
-5.8787802,-0.0254707
-5.8786884,-0.0220527
-5.8785966,-0.00935742
-5.8785048,-0.00300977
-5.878413,-0.00105664
-5.8783212,-0.0074043
-5.8782294,-0.0171699
-5.8781376,-0.038166
-5.8780458,-0.0391426
-5.877954,-0.0327949
-5.8778622,0.00138477
-5.8777704,-0.00691602
-5.8776786,0.000896484
-5.8775868,-0.0157051
-5.877495,-0.0196113
-5.8774032,-0.022541
-5.8773114,-0.0244941
-5.8772196,-0.0279121
-5.8771278,-0.0244941
-5.877036,-0.0205879
-5.8769442,-0.0152168
-5.8768524,-0.0127754
-5.8767606,-0.0220527
-5.8766688,-0.0186348
-5.876577,-0.013752
-5.8764852,-0.00300977
-5.8763934,-0.0108223
-5.8763016,-0.00789258
-5.8762098,0.00236133
-5.876118,-0.0020332
-5.8760262,-0.00935742
-5.8759344,-0.0152168
-5.8758426,-0.00691602
-5.8757508,0.0287285
-5.875659,-0.00300977
-5.8755672,-0.00691602
-5.8754754,-0.00252148
-5.8753836,-0.010334
-5.8752918,-0.0020332
-5.8752,0.00333789
-5.8751082,-0.00838086
-5.8750164,0.00333789
-5.8749246,-0.00252148
-5.8748328,-0.00886914
-5.874741,-0.00838086
-5.8746492,-0.0176582
-5.8745574,-0.0122871
-5.8744656,-0.00838086
-5.8743738,-0.00300977
-5.874282,-0.0166816
-5.8741902,0.00138477
-5.8740984,-0.00398633
-5.8740066,-0.00593945
-5.8739148,-0.0020332
-5.873823,-0.00349805
-5.8737312,-0.00886914
-5.8736394,-0.00593945
-5.8735476,-0.00935742
-5.8734558,-0.0200996
-5.873364,0.0145684
-5.8732722,-0.00496289
-5.8731804,-0.010334
-5.8730886,-0.022541
-5.8729968,0.00138477
-5.872905,-0.00593945
-5.8728132,-0.000568359
-5.8727214,-0.00545117
-5.8726296,-0.00349805
-5.8725378,0.00138477
-5.872446,-8.00781e-05
-5.8723542,-0.00593945
-5.8722624,-0.00447461
-5.8721706,-0.00398633
-5.8720788,-0.00838086
-5.871987,-0.00154492
-5.8718952,-0.0074043
-5.8718034,-0.0132637
-5.8717116,-0.00935742
-5.8716198,0.00138477
-5.871528,-0.0196113
-5.8714362,-0.00935742
-5.8713444,0.00968555
-5.8712526,-0.0020332
-5.8711608,-0.00838086
-5.871069,-0.00398633
-5.8709772,0.00382617
-5.8708854,0.000896484
-5.8707936,0.00724414
-5.8707018,0.00333789
-5.87061,0.012127
-5.8705182,0.0321465
-5.8704264,-0.00691602
-5.8703346,0.00236133
-5.8702428,0.0126152
-5.870151,-0.0113105
-5.8700592,0.00431445
-5.8699674,0.00382617
-5.8698756,0.0179863
-5.8697838,0.00675586
-5.869692,0.0160332
-5.8696002,0.00529102
-5.8695084,0.00431445
-5.8694166,-0.00105664
-5.8693248,0.0101738
-5.869233,0.00382617
-5.8691412,0.00480273
-5.8690494,0.00626758
-5.8689576,0.0082207
-5.8688658,-0.0142402
-5.868774,0.0248223
-5.8686822,0.0082207
-5.8685904,0.0194512
-5.8684986,0.00236133
-5.8684068,-0.000568359
-5.868315,0.00919727
-5.8682232,0.012127
-5.8681314,0.0223809
-5.8680396,0.0179863
-5.8679478,0.00919727
-5.867856,0.00138477
-5.8677642,0.00870898
-5.8676724,0.00529102
-5.8675806,0.00236133
-5.8674888,0.0160332
-5.867397,0.0204277
-5.8673052,0.0194512
-5.8672134,0.0218926
-5.8671216,0.0199395
-5.8670298,-0.0020332
-5.866938,0.017498
-5.8668462,0.0106621
-5.8667544,0.020916
-5.8666626,0.0238457
-5.8665708,0.0321465
-5.866479,0.0135918
-5.8663872,0.0057793
-5.8662954,-0.00496289
-5.8662036,0.000408203
-5.8661118,0.00284961
-5.86602,0.00236133
-5.8659282,0.00529102
-5.8658364,0.00187305
-5.8657446,0.00724414
-5.8656528,-0.00105664
-5.865561,-8.00781e-05
-5.8654692,0.00480273
-5.8653774,-0.00154492
-5.8652856,-0.000568359
-5.8651938,0.00626758
-5.865102,0.00529102
-5.8650102,0.00724414
-5.8649184,0.0267754
-5.8648266,0.00773242
-5.8647348,0.0106621
-5.864643,0.00870898
-5.8645512,0.000896484
-5.8644594,-0.00252148
-5.8643676,0.00968555
-5.8642758,0.00480273
-5.864184,-0.00545117
-5.8640922,0.00870898
-5.8640004,0.0057793
-5.8639086,-0.00349805
-5.8638168,-0.0020332
-5.863725,-8.00781e-05
-5.8636332,0.00284961
-5.8635414,0.00529102
-5.8634496,0.00675586
-5.8633578,0.0101738
-5.863266,0.00724414
-5.8631742,-8.00781e-05
-5.8630824,0.00870898
-5.8629906,0.00138477
-5.8628988,0.00724414
-5.862807,0.00626758
-5.8627152,0.00529102
-5.8626234,0.00382617
-5.8625316,0.00626758
-5.8624398,0.00431445
-5.862348,0.00675586
-5.8622562,0.027752
-5.8621644,0.0135918
-5.8620726,0.00382617
-5.8619808,0.00138477
-5.861889,0.00529102
-5.8617972,0.00919727
-5.8617054,0.00333789
-5.8616136,0.00919727
-5.8615218,0.000408203
-5.86143,-0.00252148
-5.8613382,0.00333789
-5.8612464,-0.00545117
-5.8611546,-0.0074043
-5.8610628,0.00870898
-5.860971,-0.00545117
-5.8608792,-0.0152168
-5.8607874,-0.010334
-5.8606956,-0.0132637
-5.8606038,-0.0127754
-5.860512,-0.00789258
-5.8604202,-0.00398633
-5.8603284,-0.00593945
-5.8602366,-0.00935742
-5.8601448,-0.0020332
-5.860053,-0.0113105
-5.8599612,-0.0181465
-5.8598694,-0.013752
-5.8597776,-0.00398633
-5.8596858,-0.00154492
-5.859594,-0.00496289
-5.8595022,0.00480273
-5.8594104,-0.00691602
-5.8593186,-0.00300977
-5.8592268,-0.0132637
-5.859135,-0.013752
-5.8590432,-0.00252148
-5.8589514,-0.00935742
-5.8588596,-0.013752
-5.8587678,-0.00789258
-5.858676,-0.0152168
-5.8585842,-0.0279121
-5.8584924,-0.00593945
-5.8584006,0.00138477
-5.8583088,-0.0152168
-5.858217,-0.022541
-5.8581252,-0.00398633
-5.8580334,-0.0181465
-5.8579416,-0.013752
-5.8578498,-0.0074043
-5.857758,-0.00838086
-5.8576662,-0.0132637
-5.8575744,-0.0220527
-5.8574826,-0.0196113
-5.8573908,-0.0186348
-5.857299,-0.0220527
-5.8572072,-0.0249824
-5.8571154,-0.0181465
-5.8570236,-0.0152168
-5.8569318,-0.0152168
-5.85684,-0.00789258
-5.8567482,-0.0288887
-5.8566564,-0.0308418
-5.8565646,-0.0098457
-5.8564728,-0.00593945
-5.856381,-0.00496289
-5.8562892,-0.0132637
-5.8561974,-0.0152168
-5.8561056,-0.00789258
-5.8560138,0.0282402
-5.855922,-0.00496289
-5.8558302,0.00480273
-5.8557384,0.00773242
-5.8556466,-0.00886914
-5.8555548,-0.0147285
-5.855463,-0.00935742
-5.8553712,-0.00252148
-5.8552794,-0.0074043
-5.8551876,0.000408203
-5.8550958,-0.0117988
-5.855004,-0.0127754
-5.8549122,-0.00398633
-5.8548204,-0.00838086
-5.8547286,-0.00838086
-5.8546368,-0.00642773
-5.854545,-0.00886914
-5.8544532,-0.0074043
-5.8543614,-0.0074043
-5.8542696,-0.00496289
-5.8541778,-0.00935742
-5.854086,-0.0108223
-5.8539942,-0.00935742
-5.8539024,-0.010334
-5.8538106,-0.00300977
-5.8537188,-0.00593945
-5.853627,-0.00935742
-5.8535352,-0.0108223
-5.8534434,-0.00935742
-5.8533516,-0.00789258
-5.8532598,0.00431445
-5.853168,-0.00691602
-5.8530762,-0.0122871
-5.8529844,-0.0205879
-5.8528926,-0.00838086
-5.8528008,-0.0020332
-5.852709,-0.00398633
-5.8526172,-0.00838086
-5.8525254,-0.0132637
-5.8524336,-0.0020332
-5.8523418,-8.00781e-05
-5.85225,-0.0108223
-5.8521582,-0.0127754
-5.8520664,-0.00398633
-5.8519746,0.00382617
-5.8518828,-0.00105664
-5.851791,-0.022541
-5.8516992,-8.00781e-05
-5.8516074,0.00529102
-5.8515156,0.00919727
-5.8514238,-0.0020332
-5.851332,0.000896484
-5.8512402,0.00626758
-5.8511484,-0.00349805
-5.8510566,-0.00105664
-5.8509648,-0.00349805
-5.850873,0.00724414
-5.8507812,0.012127
-5.8506894,0.0057793
-5.8505976,-8.00781e-05
-5.8505058,0.0135918
-5.850414,0.00773242
-5.8503222,-0.0020332
-5.8502304,0.00138477
-5.8501386,0.0111504
-5.8500468,0.0131035
-5.849955,0.012127
-5.8498632,0.00919727
-5.8497714,0.0057793
-5.8496796,0.0233574
-5.8495878,-0.00252148
-5.849496,-0.00496289
-5.8494042,0.00187305
-5.8493124,0.017498
-5.8492206,0.0106621
-5.8491288,0.00431445
-5.849037,-0.00300977
-5.8489452,0.0106621
-5.8488534,0.00284961
-5.8487616,0.00724414
-5.8486698,0.00529102
-5.848578,0.00529102
-5.8484862,-0.00349805
-5.8483944,0.00773242
-5.8483026,0.00138477
-5.8482108,0.0140801
-5.848119,0.0287285
-5.8480272,0.0282402
-5.8479354,0.0253105
-5.8478436,0.00724414
-5.8477518,0.00480273
-5.84766,0.00382617
-5.8475682,0.0238457
-5.8474764,0.0233574
-5.8473846,0.020916
-5.8472928,0.0238457
-5.847201,0.0267754
-5.8471092,0.00919727
-5.8470174,0.0218926
-5.8469256,0.00626758
-5.8468338,-0.00300977
-5.846742,0.020916
-5.8466502,0.0233574
-5.8465584,0.024334
-5.8464666,0.017498
-5.8463748,0.00480273
-5.846283,0.000896484
-5.8461912,0.00968555
-5.8460994,0.00724414
-5.8460076,0.00480273
-5.8459158,-0.00154492
-5.845824,0.00138477
-5.8457322,0.00187305
-5.8456404,0.00675586
-5.8455486,0.0131035
-5.8454568,-0.0176582
-5.845365,0.00529102
-5.8452732,0.00382617
-5.8451814,-0.00154492
-5.8450896,-0.00593945
-5.8449978,0.00724414
-5.844906,0.00284961
-5.8448142,0.0297051
-5.8447224,-0.00252148
-5.8446306,-0.0147285
-5.8445388,0.00529102
-5.844447,0.0292168
-5.8443552,-8.00781e-05
-5.8442634,-0.00349805
-5.8441716,-0.00593945
-5.8440798,0.00724414
-5.843988,0.00382617
-5.8438962,0.0111504
-5.8438044,0.00529102
-5.8437126,0.00431445
-5.8436208,0.00675586
-5.843529,0.00675586
-5.8434372,0.00968555
-5.8433454,-0.00105664
-5.8432536,0.000896484
-5.8431618,0.00284961
-5.84307,0.00187305
-5.8429782,0.00870898
-5.8428864,0.0189629
-5.8427946,0.000408203
-5.8427028,-0.00105664
-5.842611,-0.0122871
-5.8425192,-0.00349805
-5.8424274,0.00431445
-5.8423356,0.0057793
-5.8422438,0.00431445
-5.842152,0.0160332
-5.8420602,0.00529102
-5.8419684,-0.00154492
-5.8418766,-0.00154492
-5.8417848,-0.0020332
-5.841693,-0.00349805
-5.8416012,-0.00105664
-5.8415094,0.00187305
-5.8414176,0.00480273
-5.8413258,0.0214043
-5.841234,0.00724414
-5.8411422,-0.00154492
-5.8410504,-0.00886914
-5.8409586,0.000896484
-5.8408668,-0.00496289
-5.840775,-0.0074043
-5.8406832,-0.0171699
-5.8405914,-0.00935742
-5.8404996,-0.013752
-5.8404078,-0.00886914
-5.840316,-8.00781e-05
-5.8402242,-0.00935742
-5.8401324,-0.0113105
-5.8400406,-0.000568359
-5.8399488,-0.00593945
-5.839857,-0.019123
-5.8397652,-0.0157051
-5.8396734,-0.00642773
-5.8395816,-0.0318184
-5.8394898,-0.0127754
-5.839398,-0.0147285
-5.8393062,0.00431445
-5.8392144,-0.010334
-5.8391226,-0.0161934
-5.8390308,-0.0161934
-5.838939,-0.0157051
-5.8388472,-0.0113105
-5.8387554,-0.0098457
-5.8386636,-0.010334
-5.8385718,-0.0098457
-5.83848,-0.00252148
-5.8383882,0.0155449
-5.8382964,-0.0113105
-5.8382046,-0.0142402
-5.8381128,-0.034748
-5.838021,-0.0196113
-5.8379292,-0.0215645
-5.8378374,-0.0186348
-5.8377456,-0.0171699
-5.8376538,-0.00789258
-5.837562,-0.00642773
-5.8374702,-0.0308418
-5.8373784,-0.0288887
-5.8372866,-0.0313301
-5.8371948,-0.0337715
-5.837103,-0.0376777
-5.8370112,-0.0171699
-5.8369194,-0.0235176
-5.8368276,-0.0196113
-5.8367358,-0.0220527
-5.836644,-0.0220527
-5.8365522,-0.0181465
-5.8364604,-0.00496289
-5.8363686,-0.00642773
-5.8362768,-0.0200996
-5.836185,0.00138477
-5.8360932,-0.0269355
-5.8360014,-0.0127754
-5.8359096,-0.0176582
-5.8358178,-0.00154492
-5.835726,-0.000568359
-5.8356342,-8.00781e-05
-5.8355424,-0.00886914
-5.8354506,-0.00349805
-5.8353588,-0.00545117
-5.835267,-0.0098457
-5.8351752,-0.010334
-5.8350834,-0.00496289
-5.8349916,-0.0117988
-5.8348998,-0.0161934
-5.834808,-0.0108223
-5.8347162,-0.00105664
-5.8346244,-0.0108223
-5.8345326,-0.0108223
-5.8344408,-0.0108223
-5.834349,-0.00593945
-5.8342572,-0.00789258
-5.8341654,-0.0020332
-5.8340736,-0.00252148
-5.8339818,0.00382617
-5.83389,-0.00300977
-5.8337982,-0.00447461
-5.8337064,-0.0132637
-5.8336146,-0.0152168
-5.8335228,-0.00593945
-5.833431,-0.0020332
-5.8333392,-0.00691602
-5.8332474,-0.00545117
-5.8331556,-0.00252148
-5.8330638,0.0223809
-5.832972,0.00529102
-5.8328802,-0.0161934
-5.8327884,0.00236133
-5.8326966,-0.00300977
-5.8326048,-8.00781e-05
-5.832513,-0.00545117
-5.8324212,-0.0020332
-5.8323294,-0.00838086
-5.8322376,0.00675586
-5.8321458,-0.00154492
-5.832054,0.00333789
-5.8319622,-8.00781e-05
-5.8318704,-0.0020332
-5.8317786,-0.00154492
-5.8316868,-0.0108223
-5.831595,-0.00252148
-5.8315032,-0.00105664
-5.8314114,-0.0020332
-5.8313196,-0.0117988
-5.8312278,-0.0157051
-5.831136,-0.00398633
-5.8310442,0.000896484
-5.8309524,-0.00252148
-5.8308606,0.000408203
-5.8307688,0.0194512
-5.830677,0.0057793
-5.8305852,0.0267754
-5.8304934,0.00382617
-5.8304016,0.0111504
-5.8303098,0.0057793
-5.830218,0.00333789
-5.8301262,-0.0152168
-5.8300344,0.0057793
-5.8299426,0.0116387
-5.8298508,-8.00781e-05
-5.829759,0.00529102
-5.8296672,0.0160332
-5.8295754,0.00138477
-5.8294836,0.000408203
-5.8293918,0.00236133
-5.8293,0.0145684
-5.8292082,0.0101738
-5.8291164,0.00138477
-5.8290246,0.00236133
-5.8289328,0.039959
-5.828841,0.00724414
-5.8287492,-0.0108223
-5.8286574,-0.0020332
-5.8285656,0.0101738
-5.8284738,0.00187305
-5.828382,0.00480273
-5.8282902,0.00333789
-5.8281984,0.0199395
-5.8281066,0.0228691
-5.8280148,0.0360527
-5.827923,0.0218926
-5.8278312,0.0111504
-5.8277394,0.00236133
-5.8276476,0.00333789
-5.8275558,0.0150566
-5.827464,0.0160332
-5.8273722,0.0135918
-5.8272804,0.0126152
-5.8271886,0.0282402
-5.8270968,0.017498
-5.827005,0.024334
-5.8269132,0.00724414
-5.8268214,0.0194512
-5.8267296,0.0282402
-5.8266378,0.0321465
-5.826546,0.0238457
-5.8264542,0.0131035
-5.8263624,0.00919727
-5.8262706,0.0101738
-5.8261788,0.00382617
-5.826087,-0.0074043
-5.8259952,-0.000568359
-5.8259034,0.00284961
-5.8258116,0.00431445
-5.8257198,0.00236133
-5.825628,0.00382617
-5.8255362,0.0140801
-5.8254444,0.0057793
-5.8253526,-0.000568359
-5.8252608,0.0145684
-5.825169,0.00138477
-5.8250772,0.00919727
-5.8249854,0.00480273
-5.8248936,-0.000568359
-5.8248018,0.00382617
-5.82471,0.0467949
-5.8246182,-0.0161934
-5.8245264,-0.0142402
-5.8244346,-0.010334
-5.8243428,0.017498
-5.824251,-8.00781e-05
-5.8241592,-0.0098457
-5.8240674,0.00626758
-5.8239756,-0.00398633
-5.8238838,0.00187305
-5.823792,0.00284961
-5.8237002,-8.00781e-05
-5.8236084,0.0106621
-5.8235166,-0.0020332
-5.8234248,-8.00781e-05
-5.823333,-0.0020332
-5.8232412,-8.00781e-05
-5.8231494,0.00626758
-5.8230576,-8.00781e-05
-5.8229658,0.00236133
-5.822874,-0.00642773
-5.8227822,0.00919727
-5.8226904,0.00773242
-5.8225986,0.00333789
-5.8225068,0.00919727
-5.822415,0.00382617
-5.8223232,0.00480273
-5.8222314,-0.000568359
-5.8221396,-0.00789258
-5.8220478,0.00529102
-5.821956,0.00431445
-5.8218642,-8.00781e-05
-5.8217724,0.00724414
-5.8216806,0.00138477
-5.8215888,0.000408203
-5.821497,0.00724414
-5.8214052,-8.00781e-05
-5.8213134,0.00284961
-5.8212216,0.00675586
-5.8211298,0.00333789
-5.821038,0.00187305
-5.8209462,-0.0098457
-5.8208544,-0.0020332
-5.8207626,-0.00935742
-5.8206708,-0.0074043
-5.820579,-0.010334
-5.8204872,-0.00838086
-5.8203954,-0.00691602
-5.8203036,-0.0122871
-5.8202118,-0.0132637
-5.82012,-0.0230293
-5.8200282,-0.00935742
-5.8199364,-0.0132637
-5.8198446,-0.00593945
-5.8197528,-0.00447461
-5.819661,-0.0113105
-5.8195692,-0.0142402
-5.8194774,0.0340996
-5.8193856,-0.0152168
-5.8192938,-0.0215645
-5.819202,-0.00642773
-5.8191102,-0.00789258
-5.8190184,-0.00545117
-5.8189266,-0.0113105
-5.8188348,-0.0161934
-5.818743,-0.0171699
-5.8186512,-0.013752
-5.8185594,-0.00496289
-5.8184676,-0.0230293
-5.8183758,-0.00398633
-5.818284,-0.0113105
-5.8181922,-0.0196113
-5.8181004,-0.0357246
-5.8180086,-0.025959
-5.8179168,-0.00886914
-5.817825,-0.0074043
-5.8177332,0.00480273
-5.8176414,-0.00154492
-5.8175496,-0.00154492
-5.8174578,-0.0166816
-5.817366,-0.0196113
-5.8172742,-0.034748
-5.8171824,-0.0235176
-5.8170906,-0.0215645
-5.8169988,-0.0249824
-5.816907,-0.0200996
-5.8168152,-0.0249824
-5.8167234,-0.0254707
-5.8166316,-0.0288887
-5.8165398,-0.0147285
-5.816448,-0.0074043
-5.8163562,0.020916
-5.8162644,-0.00935742
-5.8161726,-0.0157051
-5.8160808,-0.0108223
-5.815989,-0.0113105
-5.8158972,-0.0200996
-5.8158054,-0.0249824
-5.8157136,-0.00691602
-5.8156218,-0.0108223
-5.81553,-0.00838086
-5.8154382,-0.00545117
-5.8153464,0.00138477
-5.8152546,-0.000568359
-5.8151628,-0.0074043
-5.815071,0.00187305
-5.8149792,-0.00398633
-5.8148874,-0.025959
-5.8147956,0.00724414
-5.8147038,-0.0074043
-5.814612,0.000408203
-5.8145202,-0.00447461
-5.8144284,-8.00781e-05
-5.8143366,-0.00545117
-5.8142448,-0.00154492
-5.814153,-0.00935742
-5.8140612,-0.00300977
-5.8139694,-0.00349805
-5.8138776,-0.00691602
-5.8137858,-0.00545117
-5.813694,-0.0240059
-5.8136022,-0.00398633
-5.8135104,-0.00105664
-5.8134186,-0.00886914
-5.8133268,0.000408203
-5.813235,0.000896484
-5.8131432,-0.00545117
-5.8130514,-0.00789258
-5.8129596,-0.0122871
-5.8128678,-0.00935742
-5.812776,0.0160332
-5.8126842,-0.0098457
-5.8125924,-0.00105664
-5.8125006,-0.00349805
-5.8124088,-0.0108223
-5.812317,0.0145684
-5.8122252,-0.00691602
-5.8121334,0.0057793
-5.8120416,-0.00935742
-5.8119498,0.00431445
-5.811858,-0.00691602
-5.8117662,-0.00447461
-5.8116744,-0.00496289
-5.8115826,-0.00252148
-5.8114908,-0.000568359
-5.811399,-0.00398633
-5.8113072,-0.00154492
-5.8112154,-0.00545117
-5.8111236,-0.00154492
-5.8110318,0.000896484
